equipment,geography,fuel_included,origin,destination,rate
reefers,state,False,WA,OK,2.45
reefers,state,False,WA,ON,1.53
reefers,state,False,WA,OR,3.74
reefers,state,False,WA,PA,2.27
reefers,state,False,WA,PQ,1.66
reefers,state,False,WA,SC,2.43
reefers,state,False,WA,SD,1.91
reefers,state,False,WA,TN,2.35
reefers,state,False,WA,TX,2.34
reefers,state,False,WA,UT,2.33
reefers,state,False,WA,VA,2.39
reefers,state,False,WA,WA,4.51
reefers,state,False,WA,WI,2.23
reefers,state,False,WA,WY,3.12
reefers,state,False,WI,AL,3.51
reefers,state,False,WI,AR,3.39
reefers,state,False,WI,AZ,1.71
reefers,state,False,WI,BC,1.88
reefers,state,False,WI,CA,1.57
reefers,state,False,WI,CO,2.72
reefers,state,False,WI,CT,3.54
reefers,state,False,WI,FL,3.02
reefers,state,False,WI,GA,3.39
reefers,state,False,WI,IA,2.94
reefers,state,False,WI,ID,1.73
reefers,state,False,WI,IL,4.57
reefers,state,False,WI,IN,4.64
reefers,state,False,WI,KS,2.91
reefers,state,False,WI,KY,4.14
reefers,state,False,WI,LA,3.21
reefers,state,False,WI,MA,3.23
reefers,state,False,WI,MD,4.07
reefers,state,False,WI,ME,3.32
reefers,state,False,WI,MI,4.43
reefers,state,False,WI,MN,2.86
reefers,state,False,WI,MO,3.39
reefers,state,False,WI,MS,3.71
reefers,state,False,WI,MT,2.46
reefers,state,False,WI,NC,3.57
reefers,state,False,WI,ND,2.48
reefers,state,False,WI,NE,2.63
reefers,state,False,WI,NH,3.34
reefers,state,False,WI,NJ,3.45
reefers,state,False,WI,NM,2.56
reefers,state,False,WI,NV,1.91
reefers,state,False,WI,NY,3.85
reefers,state,False,WI,OH,4.26
reefers,state,False,WI,OK,3.02
reefers,state,False,WI,ON,2.01
reefers,state,False,WI,OR,1.87
reefers,state,False,WI,PA,3.63
reefers,state,False,WI,PQ,2.41
reefers,state,False,WI,SC,3.47
reefers,state,False,WI,SD,2.38
reefers,state,False,WI,TN,3.53
reefers,state,False,WI,TX,2.52
reefers,state,False,WI,UT,1.82
reefers,state,False,WI,VA,3.73
reefers,state,False,WI,WA,1.88
reefers,state,False,WI,WI,4.2
reefers,state,False,WI,WY,2.8
reefers,state,False,WV,CA,1.07
reefers,state,False,WV,FL,3.22
reefers,state,False,WV,GA,2.79
reefers,state,False,WV,IL,1.85
reefers,state,False,WV,IN,2.52
reefers,state,False,WV,MA,3.51
reefers,state,False,WV,MI,2.75
reefers,state,False,WV,MN,1.63
reefers,state,False,WV,MO,2.17
reefers,state,False,WV,NC,3.79
reefers,state,False,WV,NJ,3.51
reefers,state,False,WV,NY,4.14
reefers,state,False,WV,PA,3.7
reefers,state,False,WV,TX,1.56
reefers,state,False,WV,WI,1.85
reefers,state,True,Origin - AB,Dest - AB,4.15
reefers,state,True,Origin - AB,BC,3.06
reefers,state,True,Origin - AB,CA,1.56
reefers,state,True,Origin - AB,FL,2.3
reefers,state,True,Origin - AB,IL,2.71
reefers,state,True,Origin - AB,MB,1.7
reefers,state,True,Origin - AB,ON,1.85
reefers,state,True,Origin - AB,PA,2.31
reefers,state,True,Origin - AB,SK,2.47
reefers,state,True,Origin - AB,TX,2.04
reefers,state,True,AL,AL,4.97
reefers,state,True,AL,AR,1.93
reefers,state,True,AL,AZ,1.92
reefers,state,True,AL,CA,1.61
reefers,state,True,AL,CO,2.16
reefers,state,True,AL,CT,3.4
reefers,state,True,AL,DE,3.2
reefers,state,True,AL,FL,3.84
reefers,state,True,AL,GA,4.42
reefers,state,True,AL,IA,1.94
reefers,state,True,AL,IL,2.19
reefers,state,True,AL,IN,2.26
reefers,state,True,AL,KS,2.18
reefers,state,True,AL,KY,3.26
reefers,state,True,AL,LA,3.37
reefers,state,True,AL,MA,2.64
reefers,state,True,AL,MD,3.06
reefers,state,True,AL,ME,2.82
reefers,state,True,AL,MI,2.57
reefers,state,True,AL,MN,2.2
reefers,state,True,AL,MO,2.11
reefers,state,True,AL,MS,3.83
reefers,state,True,AL,NC,3.46
reefers,state,True,AL,NJ,2.75
reefers,state,True,AL,NM,2.2
reefers,state,True,AL,NY,3.01
reefers,state,True,AL,OH,2.98
reefers,state,True,AL,OK,2.49
reefers,state,True,AL,ON,2.31
reefers,state,True,AL,OR,1.87
reefers,state,True,AL,PA,2.99
reefers,state,True,AL,SC,3.74
reefers,state,True,AL,TN,4.33
reefers,state,True,AL,TX,2.22
reefers,state,True,AL,UT,1.8
reefers,state,True,AL,VA,3.16
reefers,state,True,AL,WI,1.96
reefers,state,True,AL,WV,4.08
reefers,state,True,AR,AL,4.41
reefers,state,True,AR,AR,7.04
reefers,state,True,AR,AZ,2.29
reefers,state,True,AR,CA,1.93
reefers,state,True,AR,CO,3.51
reefers,state,True,AR,FL,3.8
reefers,state,True,AR,GA,3.97
reefers,state,True,AR,IA,2.76
reefers,state,True,AR,ID,2.39
reefers,state,True,AR,IL,3.0
reefers,state,True,AR,IN,3.21
reefers,state,True,AR,KS,3.68
reefers,state,True,AR,KY,4.03
reefers,state,True,AR,LA,4.22
reefers,state,True,AR,MA,3.03
reefers,state,True,AR,MD,3.45
reefers,state,True,AR,MI,3.01
reefers,state,True,AR,MN,2.72
reefers,state,True,AR,MO,3.96
reefers,state,True,AR,MS,4.8
reefers,state,True,AR,NC,3.74
reefers,state,True,AR,NE,2.64
reefers,state,True,AR,NH,3.16
reefers,state,True,AR,NJ,2.96
reefers,state,True,AR,NM,3.0
reefers,state,True,AR,NV,2.14
reefers,state,True,AR,NY,3.25
reefers,state,True,AR,OH,3.33
reefers,state,True,AR,OK,4.13
reefers,state,True,AR,OR,2.24
reefers,state,True,AR,PA,3.09
reefers,state,True,AR,SC,4.03
reefers,state,True,AR,TN,4.15
reefers,state,True,AR,TX,3.62
reefers,state,True,AR,UT,2.22
reefers,state,True,AR,VA,3.56
reefers,state,True,AR,WA,2.23
reefers,state,True,AR,WI,2.9
reefers,state,True,AR,WY,3.52
reefers,state,True,AZ,Dest - AB,2.95
reefers,state,True,AZ,AL,3.19
reefers,state,True,AZ,AR,2.88
reefers,state,True,AZ,AZ,4.91
reefers,state,True,AZ,BC,2.82
reefers,state,True,AZ,CA,3.22
reefers,state,True,AZ,CO,3.99
reefers,state,True,AZ,CT,2.96
reefers,state,True,AZ,FL,3.01
reefers,state,True,AZ,GA,3.04
reefers,state,True,AZ,IA,2.86
reefers,state,True,AZ,ID,2.77
reefers,state,True,AZ,IL,2.87
reefers,state,True,AZ,IN,2.88
reefers,state,True,AZ,KS,2.85
reefers,state,True,AZ,KY,3.02
reefers,state,True,AZ,LA,3.67
reefers,state,True,AZ,MA,2.91
reefers,state,True,AZ,MD,2.88
reefers,state,True,AZ,MI,2.8
reefers,state,True,AZ,MN,2.69
reefers,state,True,AZ,MO,2.78
reefers,state,True,AZ,NC,2.92
reefers,state,True,AZ,NE,2.79
reefers,state,True,AZ,NJ,3.0
reefers,state,True,AZ,NM,3.93
reefers,state,True,AZ,NV,3.38
reefers,state,True,AZ,NY,3.05
reefers,state,True,AZ,OH,2.97
reefers,state,True,AZ,OK,3.14
reefers,state,True,AZ,ON,2.99
reefers,state,True,AZ,OR,3.04
reefers,state,True,AZ,PA,3.09
reefers,state,True,AZ,PQ,2.61
reefers,state,True,AZ,SC,3.08
reefers,state,True,AZ,SK,3.18
reefers,state,True,AZ,TN,3.2
reefers,state,True,AZ,TX,3.21
reefers,state,True,AZ,UT,2.75
reefers,state,True,AZ,VA,3.01
reefers,state,True,AZ,WA,2.78
reefers,state,True,AZ,WI,2.69
reefers,state,True,BC,Dest - AB,2.85
reefers,state,True,BC,CA,1.08
reefers,state,True,BC,ON,1.85
reefers,state,True,BC,PQ,1.71
reefers,state,True,BC,WA,2.96
reefers,state,True,CA,Dest - AB,3.13
reefers,state,True,CA,AL,2.47
reefers,state,True,CA,AR,2.55
reefers,state,True,CA,AZ,3.34
reefers,state,True,CA,BC,3.15
reefers,state,True,CA,CA,3.35
reefers,state,True,CA,CO,3.42
reefers,state,True,CA,CT,2.5
reefers,state,True,CA,DE,2.41
reefers,state,True,CA,FL,2.64
reefers,state,True,CA,GA,2.51
reefers,state,True,CA,IA,2.37
reefers,state,True,CA,ID,2.96
reefers,state,True,CA,IL,2.34
reefers,state,True,CA,IN,2.42
reefers,state,True,CA,KS,2.34
reefers,state,True,CA,KY,2.56
reefers,state,True,CA,LA,2.55
reefers,state,True,CA,MA,2.53
reefers,state,True,CA,MD,2.55
reefers,state,True,CA,ME,2.55
reefers,state,True,CA,MI,2.35
reefers,state,True,CA,MN,2.42
reefers,state,True,CA,MO,2.55
reefers,state,True,CA,MS,2.64
reefers,state,True,CA,MT,3.79
reefers,state,True,CA,NC,2.54
reefers,state,True,CA,NE,2.79
reefers,state,True,CA,NH,2.54
reefers,state,True,CA,NJ,2.51
reefers,state,True,CA,NM,3.28
reefers,state,True,CA,NV,4.14
reefers,state,True,CA,NY,2.55
reefers,state,True,CA,OH,2.38
reefers,state,True,CA,OK,2.66
reefers,state,True,CA,ON,2.51
reefers,state,True,CA,OR,3.14
reefers,state,True,CA,PA,2.55
reefers,state,True,CA,PQ,2.31
reefers,state,True,CA,SC,2.54
reefers,state,True,CA,SD,2.51
reefers,state,True,CA,SK,3.0
reefers,state,True,CA,TN,2.57
reefers,state,True,CA,TX,2.62
reefers,state,True,CA,UT,2.89
reefers,state,True,CA,VA,2.56
reefers,state,True,CA,WA,2.9
reefers,state,True,CA,WI,2.26
reefers,state,True,CA,WY,3.29
reefers,state,True,CO,AL,3.0
reefers,state,True,CO,AR,3.17
reefers,state,True,CO,AZ,1.93
reefers,state,True,CO,CA,1.81
reefers,state,True,CO,CO,5.01
reefers,state,True,CO,CT,3.14
reefers,state,True,CO,FL,2.8
reefers,state,True,CO,GA,2.68
reefers,state,True,CO,IA,2.11
reefers,state,True,CO,ID,1.54
reefers,state,True,CO,IL,2.15
reefers,state,True,CO,IN,2.19
reefers,state,True,CO,KS,2.18
reefers,state,True,CO,KY,2.3
reefers,state,True,CO,LA,2.93
reefers,state,True,CO,MA,2.39
reefers,state,True,CO,MD,2.44
reefers,state,True,CO,MI,2.68
reefers,state,True,CO,MN,2.08
reefers,state,True,CO,MO,2.2
reefers,state,True,CO,MT,2.82
reefers,state,True,CO,NC,2.65
reefers,state,True,CO,ND,2.26
reefers,state,True,CO,NE,2.27
reefers,state,True,CO,NJ,2.69
reefers,state,True,CO,NM,2.97
reefers,state,True,CO,NV,2.11
reefers,state,True,CO,NY,2.59
reefers,state,True,CO,OH,2.5
reefers,state,True,CO,OK,2.84
reefers,state,True,CO,OR,2.13
reefers,state,True,CO,PA,2.59
reefers,state,True,CO,SC,3.13
reefers,state,True,CO,SD,1.86
reefers,state,True,CO,TN,2.63
reefers,state,True,CO,TX,2.35
reefers,state,True,CO,UT,1.82
reefers,state,True,CO,VA,2.52
reefers,state,True,CO,WA,2.14
reefers,state,True,CO,WI,2.11
reefers,state,True,CO,WY,4.1
reefers,state,True,CT,CA,1.43
reefers,state,True,CT,FL,2.63
reefers,state,True,CT,GA,2.78
reefers,state,True,CT,IL,1.86
reefers,state,True,CT,IN,2.19
reefers,state,True,CT,MD,2.89
reefers,state,True,CT,MO,2.11
reefers,state,True,CT,NC,2.87
reefers,state,True,CT,NJ,4.43
reefers,state,True,CT,NY,4.98
reefers,state,True,CT,OH,2.14
reefers,state,True,CT,PA,3.75
reefers,state,True,CT,TX,1.91
reefers,state,True,CT,VA,3.17
reefers,state,True,DE,AR,1.84
reefers,state,True,DE,CA,1.35
reefers,state,True,DE,CT,6.06
reefers,state,True,DE,FL,2.93
reefers,state,True,DE,GA,3.18
reefers,state,True,DE,IA,1.82
reefers,state,True,DE,IL,2.16
reefers,state,True,DE,IN,2.53
reefers,state,True,DE,KY,2.36
reefers,state,True,DE,MA,5.22
reefers,state,True,DE,MI,2.8
reefers,state,True,DE,MN,1.72
reefers,state,True,DE,MO,1.88
reefers,state,True,DE,NC,3.56
reefers,state,True,DE,NE,1.69
reefers,state,True,DE,NH,5.11
reefers,state,True,DE,NY,5.47
reefers,state,True,DE,OH,2.62
reefers,state,True,DE,PA,5.87
reefers,state,True,DE,SC,2.97
reefers,state,True,DE,TN,2.62
reefers,state,True,DE,TX,1.79
reefers,state,True,DE,VA,4.95
reefers,state,True,DE,WI,2.35
reefers,state,True,FL,AL,2.28
reefers,state,True,FL,AR,2.08
reefers,state,True,FL,AZ,1.41
reefers,state,True,FL,CA,1.28
reefers,state,True,FL,CO,1.91
reefers,state,True,FL,CT,2.57
reefers,state,True,FL,DE,2.2
reefers,state,True,FL,FL,3.89
reefers,state,True,FL,GA,2.1
reefers,state,True,FL,IA,1.8
reefers,state,True,FL,ID,1.74
reefers,state,True,FL,IL,1.62
reefers,state,True,FL,IN,1.94
reefers,state,True,FL,KS,1.83
reefers,state,True,FL,KY,2.23
reefers,state,True,FL,LA,2.29
reefers,state,True,FL,MA,2.64
reefers,state,True,FL,MD,2.64
reefers,state,True,FL,ME,2.58
reefers,state,True,FL,MI,1.97
reefers,state,True,FL,MN,1.75
reefers,state,True,FL,MO,1.78
reefers,state,True,FL,MS,2.07
reefers,state,True,FL,NC,2.38
reefers,state,True,FL,NE,1.6
reefers,state,True,FL,NH,2.58
reefers,state,True,FL,NJ,2.49
reefers,state,True,FL,NM,1.79
reefers,state,True,FL,NV,1.52
reefers,state,True,FL,NY,2.6
reefers,state,True,FL,OH,2.07
reefers,state,True,FL,OK,1.7
reefers,state,True,FL,ON,1.94
reefers,state,True,FL,OR,1.78
reefers,state,True,FL,PA,2.43
reefers,state,True,FL,PQ,2.21
reefers,state,True,FL,RI,2.87
reefers,state,True,FL,SC,2.38
reefers,state,True,FL,TN,2.11
reefers,state,True,FL,TX,1.7
reefers,state,True,FL,UT,1.58
reefers,state,True,FL,VA,2.48
reefers,state,True,FL,WA,1.69
reefers,state,True,FL,WI,1.89
reefers,state,True,FL,WY,1.84
reefers,state,True,GA,Dest - AB,2.25
reefers,state,True,GA,AL,4.36
reefers,state,True,GA,AR,2.02
reefers,state,True,GA,AZ,1.62
reefers,state,True,GA,CA,1.49
reefers,state,True,GA,CO,2.21
reefers,state,True,GA,CT,2.99
reefers,state,True,GA,DE,3.62
reefers,state,True,GA,FL,3.72
reefers,state,True,GA,GA,4.22
reefers,state,True,GA,IA,1.67
reefers,state,True,GA,ID,1.86
reefers,state,True,GA,IL,1.88
reefers,state,True,GA,IN,1.95
reefers,state,True,GA,KS,2.06
reefers,state,True,GA,KY,2.8
reefers,state,True,GA,LA,2.88
reefers,state,True,GA,MA,2.82
reefers,state,True,GA,MB,2.63
reefers,state,True,GA,MD,3.04
reefers,state,True,GA,ME,2.75
reefers,state,True,GA,MI,2.22
reefers,state,True,GA,MN,1.81
reefers,state,True,GA,MO,1.98
reefers,state,True,GA,MS,3.04
reefers,state,True,GA,NC,3.81
reefers,state,True,GA,ND,1.78
reefers,state,True,GA,NE,1.7
reefers,state,True,GA,NH,2.72
reefers,state,True,GA,NJ,2.76
reefers,state,True,GA,NM,2.08
reefers,state,True,GA,NV,1.76
reefers,state,True,GA,NY,3.07
reefers,state,True,GA,OH,2.25
reefers,state,True,GA,OK,1.95
reefers,state,True,GA,ON,2.03
reefers,state,True,GA,OR,1.8
reefers,state,True,GA,PA,2.84
reefers,state,True,GA,PQ,1.97
reefers,state,True,GA,RI,2.61
reefers,state,True,GA,SC,4.5
reefers,state,True,GA,SK,1.83
reefers,state,True,GA,TN,3.49
reefers,state,True,GA,TX,1.92
reefers,state,True,GA,UT,1.68
reefers,state,True,GA,VA,3.35
reefers,state,True,GA,WA,1.83
reefers,state,True,GA,WI,1.89
reefers,state,True,GA,WV,2.82
reefers,state,True,GA,WY,2.15
reefers,state,True,IA,AL,4.19
reefers,state,True,IA,AR,4.39
reefers,state,True,IA,AZ,2.57
reefers,state,True,IA,CA,2.33
reefers,state,True,IA,CO,4.27
reefers,state,True,IA,CT,3.76
reefers,state,True,IA,FL,3.58
reefers,state,True,IA,GA,4.01
reefers,state,True,IA,IA,4.3
reefers,state,True,IA,ID,2.54
reefers,state,True,IA,IL,4.63
reefers,state,True,IA,IN,4.65
reefers,state,True,IA,KS,5.05
reefers,state,True,IA,KY,4.31
reefers,state,True,IA,LA,3.97
reefers,state,True,IA,MA,3.65
reefers,state,True,IA,MD,3.66
reefers,state,True,IA,ME,4.07
reefers,state,True,IA,MI,4.54
reefers,state,True,IA,MN,4.49
reefers,state,True,IA,MO,5.19
reefers,state,True,IA,MS,4.47
reefers,state,True,IA,NC,3.86
reefers,state,True,IA,ND,3.5
reefers,state,True,IA,NE,4.74
reefers,state,True,IA,NJ,3.78
reefers,state,True,IA,NM,3.66
reefers,state,True,IA,NV,2.65
reefers,state,True,IA,NY,4.26
reefers,state,True,IA,OH,4.5
reefers,state,True,IA,OK,4.42
reefers,state,True,IA,ON,3.0
reefers,state,True,IA,OR,2.53
reefers,state,True,IA,PA,3.94
reefers,state,True,IA,SC,3.78
reefers,state,True,IA,SD,3.6
reefers,state,True,IA,TN,4.17
reefers,state,True,IA,TX,3.62
reefers,state,True,IA,UT,2.67
reefers,state,True,IA,VA,4.53
reefers,state,True,IA,WA,2.48
reefers,state,True,IA,WI,4.36
reefers,state,True,ID,AL,3.2
reefers,state,True,ID,AR,2.94
reefers,state,True,ID,AZ,3.01
reefers,state,True,ID,CA,2.96
reefers,state,True,ID,CO,4.29
reefers,state,True,ID,CT,3.08
reefers,state,True,ID,FL,3.14
reefers,state,True,ID,GA,3.14
reefers,state,True,ID,IA,3.0
reefers,state,True,ID,ID,4.52
reefers,state,True,ID,IL,2.97
reefers,state,True,ID,IN,3.06
reefers,state,True,ID,KS,3.21
reefers,state,True,ID,KY,2.81
reefers,state,True,ID,LA,3.27
reefers,state,True,ID,MA,2.95
reefers,state,True,ID,MD,3.09
reefers,state,True,ID,ME,2.97
reefers,state,True,ID,MI,2.83
reefers,state,True,ID,MN,3.02
reefers,state,True,ID,MO,3.05
reefers,state,True,ID,MS,3.25
reefers,state,True,ID,MT,4.33
reefers,state,True,ID,NC,3.03
reefers,state,True,ID,NE,3.23
reefers,state,True,ID,NH,2.92
reefers,state,True,ID,NJ,2.94
reefers,state,True,ID,NM,4.36
reefers,state,True,ID,NV,3.54
reefers,state,True,ID,NY,2.97
reefers,state,True,ID,OH,2.79
reefers,state,True,ID,OK,3.31
reefers,state,True,ID,ON,2.11
reefers,state,True,ID,OR,3.61
reefers,state,True,ID,PA,2.94
reefers,state,True,ID,SC,2.96
reefers,state,True,ID,TN,2.89
reefers,state,True,ID,TX,3.18
reefers,state,True,ID,UT,4.29
reefers,state,True,ID,VA,2.96
reefers,state,True,ID,WA,3.7
reefers,state,True,ID,WI,2.82
reefers,state,True,ID,WY,5.04
reefers,state,True,IL,Dest - AB,2.44
reefers,state,True,IL,AL,3.97
reefers,state,True,IL,AR,3.51
reefers,state,True,IL,AZ,1.95
reefers,state,True,IL,BC,2.12
reefers,state,True,IL,CA,1.85
reefers,state,True,IL,CO,3.22
reefers,state,True,IL,CT,3.98
reefers,state,True,IL,DE,4.46
reefers,state,True,IL,FL,3.6
reefers,state,True,IL,GA,4.27
reefers,state,True,IL,IA,3.54
reefers,state,True,IL,ID,2.11
reefers,state,True,IL,IL,5.26
reefers,state,True,IL,IN,5.76
reefers,state,True,IL,KS,3.34
reefers,state,True,IL,KY,4.82
reefers,state,True,IL,LA,3.65
reefers,state,True,IL,MA,3.84
reefers,state,True,IL,MD,4.2
reefers,state,True,IL,ME,3.69
reefers,state,True,IL,MI,5.18
reefers,state,True,IL,MN,3.03
reefers,state,True,IL,MO,4.06
reefers,state,True,IL,MS,3.74
reefers,state,True,IL,MT,2.82
reefers,state,True,IL,NC,4.27
reefers,state,True,IL,ND,2.87
reefers,state,True,IL,NE,2.88
reefers,state,True,IL,NH,4.05
reefers,state,True,IL,NJ,3.86
reefers,state,True,IL,NM,2.59
reefers,state,True,IL,NV,2.09
reefers,state,True,IL,NY,4.33
reefers,state,True,IL,OH,4.9
reefers,state,True,IL,OK,3.27
reefers,state,True,IL,ON,2.5
reefers,state,True,IL,OR,2.14
reefers,state,True,IL,PA,4.42
reefers,state,True,IL,PQ,2.42
reefers,state,True,IL,SC,4.28
reefers,state,True,IL,SD,2.56
reefers,state,True,IL,TN,4.33
reefers,state,True,IL,TX,2.94
reefers,state,True,IL,UT,2.18
reefers,state,True,IL,VA,4.5
reefers,state,True,IL,WA,2.14
reefers,state,True,IL,WI,4.05
reefers,state,True,IL,WV,4.78
reefers,state,True,IL,WY,3.26
reefers,state,True,IN,AL,4.54
reefers,state,True,IN,AR,3.25
reefers,state,True,IN,AZ,1.8
reefers,state,True,IN,CA,1.67
reefers,state,True,IN,CO,2.77
reefers,state,True,IN,CT,3.88
reefers,state,True,IN,FL,3.73
reefers,state,True,IN,GA,4.16
reefers,state,True,IN,IA,2.74
reefers,state,True,IN,ID,2.05
reefers,state,True,IN,IL,4.29
reefers,state,True,IN,IN,5.6
reefers,state,True,IN,KS,2.52
reefers,state,True,IN,KY,5.53
reefers,state,True,IN,LA,3.76
reefers,state,True,IN,MA,3.93
reefers,state,True,IN,MD,4.32
reefers,state,True,IN,ME,3.49
reefers,state,True,IN,MI,4.49
reefers,state,True,IN,MN,2.48
reefers,state,True,IN,MO,3.31
reefers,state,True,IN,MS,4.26
reefers,state,True,IN,NC,4.5
reefers,state,True,IN,ND,2.12
reefers,state,True,IN,NE,2.5
reefers,state,True,IN,NH,3.46
reefers,state,True,IN,NJ,3.69
reefers,state,True,IN,NM,2.25
reefers,state,True,IN,NV,1.92
reefers,state,True,IN,NY,4.19
reefers,state,True,IN,OH,5.3
reefers,state,True,IN,OK,2.93
reefers,state,True,IN,ON,1.93
reefers,state,True,IN,OR,2.23
reefers,state,True,IN,PA,4.44
reefers,state,True,IN,PQ,2.11
reefers,state,True,IN,SC,4.95
reefers,state,True,IN,SD,2.31
reefers,state,True,IN,TN,4.69
reefers,state,True,IN,TX,2.68
reefers,state,True,IN,UT,2.02
reefers,state,True,IN,VA,4.9
reefers,state,True,IN,WA,2.07
reefers,state,True,IN,WI,2.99
reefers,state,True,IN,WY,3.17
reefers,state,True,KS,AL,3.5
reefers,state,True,KS,AR,4.76
reefers,state,True,KS,AZ,2.42
reefers,state,True,KS,CA,2.18
reefers,state,True,KS,CO,3.84
reefers,state,True,KS,FL,3.55
reefers,state,True,KS,GA,3.72
reefers,state,True,KS,IA,3.56
reefers,state,True,KS,IL,3.16
reefers,state,True,KS,IN,3.15
reefers,state,True,KS,KS,5.53
reefers,state,True,KS,KY,3.72
reefers,state,True,KS,LA,3.53
reefers,state,True,KS,MA,3.46
reefers,state,True,KS,MD,3.62
reefers,state,True,KS,ME,3.61
reefers,state,True,KS,MI,3.48
reefers,state,True,KS,MN,2.81
reefers,state,True,KS,MO,4.8
reefers,state,True,KS,MS,4.13
reefers,state,True,KS,MT,3.13
reefers,state,True,KS,NC,3.51
reefers,state,True,KS,ND,3.54
reefers,state,True,KS,NE,4.43
reefers,state,True,KS,NH,3.35
reefers,state,True,KS,NJ,3.38
reefers,state,True,KS,NM,3.81
reefers,state,True,KS,NV,2.59
reefers,state,True,KS,NY,3.47
reefers,state,True,KS,OH,3.46
reefers,state,True,KS,OK,5.16
reefers,state,True,KS,ON,2.78
reefers,state,True,KS,OR,2.33
reefers,state,True,KS,PA,3.39
reefers,state,True,KS,SC,4.06
reefers,state,True,KS,TN,3.73
reefers,state,True,KS,TX,3.93
reefers,state,True,KS,UT,2.52
reefers,state,True,KS,VA,3.39
reefers,state,True,KS,WA,2.31
reefers,state,True,KS,WI,2.65
reefers,state,True,KS,WY,4.11
reefers,state,True,KY,AL,4.94
reefers,state,True,KY,AR,2.9
reefers,state,True,KY,AZ,1.75
reefers,state,True,KY,CA,1.64
reefers,state,True,KY,CO,2.51
reefers,state,True,KY,CT,3.32
reefers,state,True,KY,FL,3.71
reefers,state,True,KY,GA,4.59
reefers,state,True,KY,IA,2.58
reefers,state,True,KY,IL,2.74
reefers,state,True,KY,IN,4.3
reefers,state,True,KY,KS,3.16
reefers,state,True,KY,KY,5.38
reefers,state,True,KY,LA,3.49
reefers,state,True,KY,MA,4.11
reefers,state,True,KY,MD,4.21
reefers,state,True,KY,ME,3.85
reefers,state,True,KY,MI,3.75
reefers,state,True,KY,MN,2.45
reefers,state,True,KY,MO,3.02
reefers,state,True,KY,MS,3.59
reefers,state,True,KY,NC,4.29
reefers,state,True,KY,NE,2.12
reefers,state,True,KY,NJ,3.65
reefers,state,True,KY,NM,2.68
reefers,state,True,KY,NV,1.99
reefers,state,True,KY,NY,4.1
reefers,state,True,KY,OH,4.65
reefers,state,True,KY,OK,2.62
reefers,state,True,KY,ON,2.14
reefers,state,True,KY,OR,1.84
reefers,state,True,KY,PA,3.82
reefers,state,True,KY,SC,4.38
reefers,state,True,KY,TN,5.01
reefers,state,True,KY,TX,2.74
reefers,state,True,KY,UT,1.86
reefers,state,True,KY,VA,4.06
reefers,state,True,KY,WA,1.91
reefers,state,True,KY,WI,2.54
reefers,state,True,KY,WY,2.77
reefers,state,True,LA,AL,3.7
reefers,state,True,LA,AR,3.71
reefers,state,True,LA,AZ,2.03
reefers,state,True,LA,CA,1.64
reefers,state,True,LA,CO,2.41
reefers,state,True,LA,CT,2.56
reefers,state,True,LA,FL,3.48
